-0.7999684189 -0.6974869905
-0.7999822352 -0.6981151560
-0.7999921044 -0.6987433960
-0.7999980261 -0.6993716856
-0.8000000000 -0.7000000000
-0.7999980261 -0.7006283144
-0.7999921044 -0.7012566040
-0.7999822352 -0.7018848440
-0.7999684189 -0.7025130095
-0.7999506560 -0.7031410759
-0.7999289473 -0.7037690183
-0.7999032935 -0.7043968118
-0.7998736957 -0.7050244318
-0.7998401550 -0.7056518534
-0.7998026728 -0.7062790520
-0.7997612506 -0.7069060026
-0.7997158900 -0.7075326806
-0.7996665928 -0.7081590612
-0.7996133609 -0.7087851197
-0.7995561965 -0.7094108313
-0.7994951017 -0.7100361715
-0.7994300790 -0.7106611154
-0.7993611311 -0.7112856385
-0.7992882605 -0.7119097160
-0.7992114701 -0.7125333234
-0.7991307631 -0.7131564359
-0.7990461426 -0.7137790291
-0.7989576119 -0.7144010783
-0.7988651745 -0.7150225589
-0.7987688341 -0.7156434465
-0.7986685944 -0.7162637165
-0.7985644595 -0.7168833445
-0.7984564335 -0.7175023059
-0.7983445205 -0.7181205764
-0.7982287251 -0.7187381315
-0.7981090517 -0.7193549468
-0.7979855052 -0.7199709981
-0.7978580904 -0.7205862609
-0.7977268124 -0.7212007110
-0.7975916762 -0.7218143241
-0.7974526873 -0.7224270761
-0.7973098511 -0.7230389427
-0.7971631733 -0.7236498997
-0.7970126596 -0.7242599231
-0.7968583161 -0.7248689887
-0.7967001488 -0.7254770726
-0.7965381639 -0.7260841506
-0.7963723678 -0.7266901989
-0.7962027672 -0.7272951936
-0.7960293686 -0.7278991106
-0.7958521789 -0.7285019262
-0.7956712052 -0.7291036167
-0.7954864545 -0.7297041582
-0.7952979342 -0.7303035270
-0.7951056516 -0.7309016994
-0.7949096145 -0.7314986520
-0.7947098305 -0.7320943610
-0.7945063075 -0.7326888030
-0.7942990536 -0.7332819545
-0.7940880769 -0.7338737920
-0.7938733858 -0.7344642923
-0.7936549887 -0.7350534320
-0.7934328942 -0.7356411879
-0.7932071112 -0.7362275367
-0.7929776486 -0.7368124553
-0.7927445153 -0.7373959206
-0.7925077207 -0.7379779096
-0.7922672740 -0.7385583992
-0.7920231847 -0.7391373667
-0.7917754626 -0.7397147891
-0.7915241173 -0.7402906436
-0.7912691587 -0.7408649075
-0.7910105971 -0.7414375581
-0.7907484425 -0.7420085728
-0.7904827052 -0.7425779292
-0.7902133959 -0.7431456046
-0.7899405252 -0.7437115767
-0.7896641037 -0.7442758231
-0.7893841424 -0.7448383216
-0.7891006524 -0.7453990500
-0.7888136449 -0.7459579861
-0.7885231311 -0.7465151078
-0.7882291226 -0.7470703932
-0.7879316310 -0.7476238204
-0.7876306680 -0.7481753674
-0.7873262455 -0.7487250126
-0.7870183755 -0.7492727342
-0.7867070701 -0.7498185105
-0.7863923417 -0.7503623202
-0.7860742027 -0.7509041416
-0.7857526656 -0.7514439534
-0.7854277432 -0.7519817343
-0.7850994482 -0.7525174630
-0.7847677936 -0.7530511184
-0.7844327926 -0.7535826795
-0.7840944582 -0.7541121252
-0.7837528040 -0.7546394347
-0.7834078434 -0.7551645871
-0.7830595899 -0.7556875616
-0.7827080574 -0.7562083378
-0.7823532598 -0.7567268949
-0.7819952109 -0.7572432126
-0.7816339251 -0.7577572703
-0.7812694164 -0.7582690480
-0.7809016994 -0.7587785252
-0.7805307886 -0.7592856820
-0.7801566985 -0.7597904983
-0.7797794440 -0.7602929542
-0.7793990399 -0.7607930298
-0.7790155012 -0.7612907054
-0.7786288432 -0.7617859613
-0.7782390811 -0.7622787780
-0.7778462302 -0.7627691361
-0.7774503060 -0.7632570162
-0.7770513243 -0.7637423990
-0.7766493007 -0.7642252653
-0.7762442511 -0.7647055962
-0.7758361915 -0.7651833725
-0.7754251381 -0.7656585756
-0.7750111070 -0.7661311865
-0.7745941145 -0.7666011867
-0.7741741773 -0.7670685577
-0.7737513117 -0.7675332808
-0.7733255346 -0.7679953379
-0.7728968627 -0.7684547106
-0.7724653130 -0.7689113808
-0.7720309025 -0.7693653306
-0.7715936483 -0.7698165419
-0.7711535677 -0.7702649970
-0.7707106781 -0.7707106781
-0.7702649970 -0.7711535677
-0.7698165419 -0.7715936483
-0.7693653306 -0.7720309025
-0.7689113808 -0.7724653130
-0.7684547106 -0.7728968627
-0.7679953379 -0.7733255346
-0.7675332808 -0.7737513117
-0.7670685577 -0.7741741773
-0.7666011867 -0.7745941145
-0.7661311865 -0.7750111070
-0.7656585756 -0.7754251381
-0.7651833725 -0.7758361915
-0.7647055962 -0.7762442511
-0.7642252653 -0.7766493007
-0.7637423990 -0.7770513243
-0.7632570162 -0.7774503060
-0.7627691361 -0.7778462302
-0.7622787780 -0.7782390811
-0.7617859613 -0.7786288432
-0.7612907054 -0.7790155012
-0.7607930298 -0.7793990399
-0.7602929542 -0.7797794440
-0.7597904983 -0.7801566985
-0.7592856820 -0.7805307886
-0.7587785252 -0.7809016994
-0.7582690480 -0.7812694164
-0.7577572703 -0.7816339251
-0.7572432126 -0.7819952109
-0.7567268949 -0.7823532598
-0.7562083378 -0.7827080574
-0.7556875616 -0.7830595899
-0.7551645871 -0.7834078434
-0.7546394347 -0.7837528040
-0.7541121252 -0.7840944582
-0.7535826795 -0.7844327926
-0.7530511184 -0.7847677936
-0.7525174630 -0.7850994482
-0.7519817343 -0.7854277432
-0.7514439534 -0.7857526656
-0.7509041416 -0.7860742027
-0.7503623202 -0.7863923417
-0.7498185105 -0.7867070701
-0.7492727342 -0.7870183755
-0.7487250126 -0.7873262455
-0.7481753674 -0.7876306680
-0.7476238204 -0.7879316310
-0.7470703932 -0.7882291226
-0.7465151078 -0.7885231311
-0.7459579861 -0.7888136449
-0.7453990500 -0.7891006524
-0.7448383216 -0.7893841424
-0.7442758231 -0.7896641037
-0.7437115767 -0.7899405252
-0.7431456046 -0.7902133959
-0.7425779292 -0.7904827052
-0.7420085728 -0.7907484425
-0.7414375581 -0.7910105971
-0.7408649075 -0.7912691587
-0.7402906436 -0.7915241173
-0.7397147891 -0.7917754626
-0.7391373667 -0.7920231847
-0.7385583992 -0.7922672740
-0.7379779096 -0.7925077207
-0.7373959206 -0.7927445153
-0.7368124553 -0.7929776486
-0.7362275367 -0.7932071112
-0.7356411879 -0.7934328942
-0.7350534320 -0.7936549887
-0.7344642923 -0.7938733858
-0.7338737920 -0.7940880769
-0.7332819545 -0.7942990536
-0.7326888030 -0.7945063075
-0.7320943610 -0.7947098305
-0.7314986520 -0.7949096145
-0.7309016994 -0.7951056516
-0.7303035270 -0.7952979342
-0.7297041582 -0.7954864545
-0.7291036167 -0.7956712052
-0.7285019262 -0.7958521789
-0.7278991106 -0.7960293686
-0.7272951936 -0.7962027672
-0.7266901989 -0.7963723678
-0.7260841506 -0.7965381639
-0.7254770726 -0.7967001488
-0.7248689887 -0.7968583161
-0.7242599231 -0.7970126596
-0.7236498997 -0.7971631733
-0.7230389427 -0.7973098511
-0.7224270761 -0.7974526873
-0.7218143241 -0.7975916762
-0.7212007110 -0.7977268124
-0.7205862609 -0.7978580904
-0.7199709981 -0.7979855052
-0.7193549468 -0.7981090517
-0.7187381315 -0.7982287251
-0.7181205764 -0.7983445205
-0.7175023059 -0.7984564335
-0.7168833445 -0.7985644595
-0.7162637165 -0.7986685944
-0.7156434465 -0.7987688341
-0.7150225589 -0.7988651745
-0.7144010783 -0.7989576119
-0.7137790291 -0.7990461426
-0.7131564359 -0.7991307631
-0.7125333234 -0.7992114701
-0.7119097160 -0.7992882605
-0.7112856385 -0.7993611311
-0.7106611154 -0.7994300790
-0.7100361715 -0.7994951017
-0.7094108313 -0.7995561965
-0.7087851197 -0.7996133609
-0.7081590612 -0.7996665928
-0.7075326806 -0.7997158900
-0.7069060026 -0.7997612506
-0.7062790520 -0.7998026728
-0.7056518534 -0.7998401550
-0.7050244318 -0.7998736957
-0.7043968118 -0.7999032935
-0.7037690183 -0.7999289473
-0.7031410759 -0.7999506560
-0.7025130095 -0.7999684189
-0.7018848440 -0.7999822352
-0.7012566040 -0.7999921044
-0.7006283144 -0.7999980261
-0.7000000000 -0.8000000000
-0.6993716856 -0.7999980261
-0.6987433960 -0.7999921044
-0.6981151560 -0.7999822352
-0.6974869905 -0.7999684189
-0.6968589241 -0.7999506560
-0.6962309817 -0.7999289473
-0.6956031882 -0.7999032935
-0.6949755682 -0.7998736957
-0.6943481466 -0.7998401550
-0.6937209480 -0.7998026728
-0.6930939974 -0.7997612506
-0.6924673194 -0.7997158900
-0.6918409388 -0.7996665928
-0.6912148803 -0.7996133609
-0.6905891687 -0.7995561965
-0.6899638285 -0.7994951017
-0.6893388846 -0.7994300790
-0.6887143615 -0.7993611311
-0.6880902840 -0.7992882605
-0.6874666766 -0.7992114701
-0.6868435641 -0.7991307631
-0.6862209709 -0.7990461426
-0.6855989217 -0.7989576119
-0.6849774411 -0.7988651745
-0.6843565535 -0.7987688341
-0.6837362835 -0.7986685944
-0.6831166555 -0.7985644595
-0.6824976941 -0.7984564335
-0.6818794236 -0.7983445205
-0.6812618685 -0.7982287251
-0.6806450532 -0.7981090517
-0.6800290019 -0.7979855052
-0.6794137391 -0.7978580904
-0.6787992890 -0.7977268124
-0.6781856759 -0.7975916762
-0.6775729239 -0.7974526873
-0.6769610573 -0.7973098511
-0.6763501003 -0.7971631733
-0.6757400769 -0.7970126596
-0.6751310113 -0.7968583161
-0.6745229274 -0.7967001488
-0.6739158494 -0.7965381639
-0.6733098011 -0.7963723678
-0.6727048064 -0.7962027672
-0.6721008894 -0.7960293686
-0.6714980738 -0.7958521789
-0.6708963833 -0.7956712052
-0.6702958418 -0.7954864545
-0.6696964730 -0.7952979342
-0.6690983006 -0.7951056516
-0.6685013480 -0.7949096145
-0.6679056390 -0.7947098305
-0.6673111970 -0.7945063075
-0.6667180455 -0.7942990536
-0.6661262080 -0.7940880769
-0.6655357077 -0.7938733858
-0.6649465680 -0.7936549887
-0.6643588121 -0.7934328942
-0.6637724633 -0.7932071112
-0.6631875447 -0.7929776486
-0.6626040794 -0.7927445153
-0.6620220904 -0.7925077207
-0.6614416008 -0.7922672740
-0.6608626333 -0.7920231847
-0.6602852109 -0.7917754626
-0.6597093564 -0.7915241173
-0.6591350925 -0.7912691587
-0.6585624419 -0.7910105971
-0.6579914272 -0.7907484425
-0.6574220708 -0.7904827052
-0.6568543954 -0.7902133959
-0.6562884233 -0.7899405252
-0.6557241769 -0.7896641037
-0.6551616784 -0.7893841424
-0.6546009500 -0.7891006524
-0.6540420139 -0.7888136449
-0.6534848922 -0.7885231311
-0.6529296068 -0.7882291226
-0.6523761796 -0.7879316310
-0.6518246326 -0.7876306680
-0.6512749874 -0.7873262455
-0.6507272658 -0.7870183755
-0.6501814895 -0.7867070701
-0.6496376798 -0.7863923417
-0.6490958584 -0.7860742027
-0.6485560466 -0.7857526656
-0.6480182657 -0.7854277432
-0.6474825370 -0.7850994482
-0.6469488816 -0.7847677936
-0.6464173205 -0.7844327926
-0.6458878748 -0.7840944582
-0.6453605653 -0.7837528040
-0.6448354129 -0.7834078434
-0.6443124384 -0.7830595899
-0.6437916622 -0.7827080574
-0.6432731051 -0.7823532598
-0.6427567874 -0.7819952109
-0.6422427297 -0.7816339251
-0.6417309520 -0.7812694164
-0.6412214748 -0.7809016994
-0.6407143180 -0.7805307886
-0.6402095017 -0.7801566985
-0.6397070458 -0.7797794440
-0.6392069702 -0.7793990399
-0.6387092946 -0.7790155012
-0.6382140387 -0.7786288432
-0.6377212220 -0.7782390811
-0.6372308639 -0.7778462302
-0.6367429838 -0.7774503060
-0.6362576010 -0.7770513243
-0.6357747347 -0.7766493007
-0.6352944038 -0.7762442511
-0.6348166275 -0.7758361915
-0.6343414244 -0.7754251381
-0.6338688135 -0.7750111070
-0.6333988133 -0.7745941145
-0.6329314423 -0.7741741773
-0.6324667192 -0.7737513117
-0.6320046621 -0.7733255346
-0.6315452894 -0.7728968627
-0.6310886192 -0.7724653130
-0.6306346694 -0.7720309025
-0.6301834581 -0.7715936483
